VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-11-23 01:09:06,2015-11-23 01:21:09,3,3.99,-74.006095886230469,40.734737396240234,1,N,-73.97698974609375,40.785606384277344,2,14,0.5,0.5,0,0,0.3,15.3
2,2015-11-23 01:09:06,2015-11-23 01:17:55,6,1.31,-73.992729187011719,40.728199005126953,1,N,-74.002227783203125,40.742130279541016,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-11-23 01:09:07,2015-11-23 01:17:11,6,2.23,-73.99151611328125,40.72711181640625,1,N,-74.004127502441406,40.747955322265625,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-11-23 01:09:08,2015-11-23 01:13:12,2,.89,-73.990509033203125,40.746009826660156,1,N,-74.004112243652344,40.752628326416016,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2015-11-23 01:09:09,2015-11-23 01:30:59,1,10.40,-73.870803833007813,40.773540496826172,1,N,-73.998954772949219,40.727783203125,1,30.5,0.5,0.5,6.35,0,0.3,38.15
1,2015-11-23 01:09:10,2015-11-23 01:26:26,1,5.60,-73.988433837890625,40.72137451171875,1,N,-73.96160888671875,40.652965545654297,1,19,0.5,0.5,3,0,0.3,23.3
2,2015-11-23 01:09:10,2015-11-23 01:14:17,5,1.13,-73.989898681640625,40.756481170654297,1,N,-73.984992980957031,40.769111633300781,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2015-11-23 01:09:11,2015-11-23 01:27:01,1,4.40,-73.973838806152344,40.764373779296875,1,N,-73.949226379394531,40.812793731689453,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,2015-11-23 01:09:12,2015-11-23 01:21:49,2,3.10,-73.9796142578125,40.682388305664063,1,N,-73.989006042480469,40.721576690673828,2,13,0.5,0.5,0,0,0.3,14.3
1,2015-11-23 01:09:12,2015-11-23 01:19:23,2,2.10,-73.982185363769531,40.775283813476563,1,N,-73.994895935058594,40.750152587890625,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-11-23 01:09:13,2015-11-23 01:16:56,1,1.30,-73.966697692871094,40.793960571289063,1,N,-73.947929382324219,40.78704833984375,1,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-11-23 01:09:14,2015-11-23 01:42:35,2,17.20,-73.987281799316406,40.722438812255859,1,N,-73.898666381835938,40.901996612548828,1,48,0.5,0.5,4,0,0.3,53.3
2,2015-11-23 01:09:14,2015-11-23 01:11:21,1,.58,-73.975639343261719,40.789325714111328,1,N,-73.970420837402344,40.79644775390625,1,4,0.5,0.5,1.32,0,0.3,6.62
1,2015-11-23 01:09:16,2015-11-23 01:19:17,1,2.10,-74.0040283203125,40.747642517089844,1,N,-73.975074768066406,40.74761962890625,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-11-23 01:09:17,2015-11-23 01:17:39,1,2.40,-74.006324768066406,40.733402252197266,1,N,-74.013175964355469,40.704689025878906,1,9,0.5,0.5,0.99,0,0.3,11.29
1,2015-11-23 01:09:18,2015-11-23 01:12:16,1,.60,-73.987190246582031,40.733287811279297,1,N,-73.99609375,40.737136840820313,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2015-11-23 01:09:20,2015-11-23 01:12:28,1,.45,-73.985443115234375,40.751853942871094,1,N,-73.982872009277344,40.750358581542969,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2015-11-23 01:09:21,2015-11-23 01:23:44,1,5.20,-73.997085571289063,40.72064208984375,1,N,-73.962501525878906,40.76068115234375,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2015-11-23 01:09:21,2015-11-23 01:09:31,1,1.20,-73.990776062011719,40.723651885986328,1,N,-73.990776062011719,40.723651885986328,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2015-11-23 01:09:21,2015-11-23 01:19:09,1,3.10,-73.971633911132813,40.760044097900391,1,N,-74.006217956542969,40.733123779296875,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2015-11-23 01:09:21,2015-11-23 01:14:18,1,.82,-73.987953186035156,40.733570098876953,1,N,-73.984176635742187,40.726371765136719,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2015-11-23 01:09:21,2015-11-23 01:32:08,5,9.97,-73.986412048339844,40.718086242675781,1,N,-73.939826965332031,40.827392578125,1,29.5,0.5,0.5,3,0,0.3,33.8
2,2015-11-23 01:09:22,2015-11-23 01:17:40,1,1.73,-73.998634338378906,40.75018310546875,1,N,-73.977264404296875,40.752109527587891,1,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-11-23 01:09:25,2015-11-23 01:27:02,1,5.00,-73.986961364746094,40.764358520507813,1,N,-73.943832397460938,40.809837341308594,1,17.5,0.5,0.5,1.2,0,0.3,20
1,2015-11-23 01:09:25,2015-11-23 01:11:34,1,.70,-73.956573486328125,40.770282745361328,1,N,-73.963623046875,40.761512756347656,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-11-23 01:09:25,2015-11-23 01:15:09,1,1.30,-73.943206787109375,40.706707000732422,1,N,-73.957870483398438,40.70391845703125,1,6,0.5,0.5,1.8,0,0.3,9.1
2,2015-11-23 01:09:27,2015-11-23 01:15:04,1,1.17,-73.987922668457031,40.738269805908203,1,N,-73.990638732910156,40.750560760498047,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2015-11-23 01:09:28,2015-11-23 01:23:25,2,3.70,-73.963714599609375,40.710735321044922,1,N,-73.989128112792969,40.696174621582031,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-11-23 01:09:30,2015-11-23 01:28:15,1,4.18,-73.987518310546875,40.719841003417969,1,N,-73.940948486328125,40.694149017333984,1,16.5,0.5,0.5,0,0,0.3,17.8
1,2015-11-23 01:09:31,2015-11-23 01:15:05,1,1.60,-73.9814453125,40.757946014404297,1,N,-73.982009887695313,40.740879058837891,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2015-11-23 01:09:31,2015-11-23 01:10:50,5,.39,-73.985565185546875,40.746910095214844,1,N,-73.990974426269531,40.749000549316406,2,3,0.5,0.5,0,0,0.3,4.3
1,2015-11-23 01:09:33,2015-11-23 01:18:49,2,5.60,-73.979988098144531,40.783523559570313,1,N,-73.934593200683594,40.851230621337891,2,17,0.5,0.5,0,0,0.3,18.3
2,2015-11-23 01:09:33,2015-11-23 01:19:35,1,1.83,-73.981101989746094,40.755458831787109,1,N,-73.984649658203125,40.768531799316406,2,9,0.5,0.5,0,0,0.3,10.3
2,2015-11-23 01:09:33,2015-11-23 01:17:02,2,1.71,-74.006622314453125,40.744094848632813,1,N,-74.008201599121094,40.725082397460938,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2015-11-23 01:09:33,2015-11-23 01:20:55,1,3.29,-73.997444152832031,40.721210479736328,1,N,-73.95196533203125,40.695026397705078,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2015-11-23 01:09:34,2015-11-23 01:28:57,1,7.50,-73.987846374511719,40.7542724609375,1,N,-73.982101440429688,40.662162780761719,1,23,0.5,0.5,4.85,0,0.3,29.15
1,2015-11-23 01:09:34,2015-11-23 01:31:56,2,6.40,-74.000068664550781,40.730056762695312,1,N,-73.91876220703125,40.702213287353516,2,22,0.5,0.5,0,0,0.3,23.3
1,2015-11-23 01:09:36,2015-11-23 01:14:30,1,1.30,-73.995506286621094,40.759449005126953,1,N,-73.987571716308594,40.774417877197266,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2015-11-23 01:09:36,2015-11-23 01:14:53,1,1.00,-73.9649658203125,40.689926147460938,1,N,-73.983123779296875,40.689590454101563,1,6,0.5,0.5,2,0,0.3,9.3
1,2015-11-23 01:09:37,2015-11-23 01:15:54,1,1.10,-73.977584838867187,40.684478759765625,1,N,-73.964248657226562,40.685741424560547,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-11-23 01:09:38,2015-11-23 01:15:13,1,.54,-73.971504211425781,40.753002166748047,1,N,-73.978225708007813,40.754863739013672,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-11-23 01:09:39,2015-11-23 01:16:23,6,1.63,-73.995277404785156,40.717441558837891,1,N,-73.991157531738281,40.737468719482422,1,7.5,0.5,0.5,1.5,0,0.3,10.3
1,2015-11-23 01:09:40,2015-11-23 01:13:47,1,.50,-73.988265991210937,40.748332977294922,1,N,-73.99365234375,40.753257751464844,1,5,0.5,0.5,1,0,0.3,7.3
1,2015-11-23 01:09:41,2015-11-23 01:26:27,1,6.40,-73.990745544433594,40.696208953857422,1,N,-73.933464050292969,40.754608154296875,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2015-11-23 01:09:41,2015-11-23 01:26:21,2,9.43,-73.984039306640625,40.761268615722656,1,N,-73.923873901367188,40.868305206298828,1,27,0.5,0.5,7.08,0,0.3,35.38
1,2015-11-23 01:09:42,2015-11-23 01:43:57,1,12.20,-74.013504028320313,40.713813781738281,1,N,-73.925285339355469,40.805732727050781,2,38.5,0.5,0.5,0,0,0.3,39.8
2,2015-11-23 01:09:43,2015-11-23 01:15:29,1,2.49,-73.873161315917969,40.774196624755859,1,N,-73.861122131347656,40.752918243408203,1,9,0.5,0.5,2,0,0.3,12.3
1,2015-11-23 01:09:44,2015-11-23 01:20:33,1,2.80,-73.962295532226563,40.7606201171875,1,N,-73.9945068359375,40.750251770019531,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,2015-11-23 01:09:45,2015-11-23 01:25:47,1,5.03,-73.99066162109375,40.761009216308594,1,N,-74.015411376953125,40.706638336181641,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,2015-11-23 01:09:46,2015-11-23 01:14:00,1,1.00,-73.99688720703125,40.762847900390625,1,N,-73.984573364257813,40.768463134765625,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-11-23 01:09:48,2015-11-23 01:33:53,1,6.02,-73.983619689941406,40.76470947265625,1,N,-73.941802978515625,40.828258514404297,1,21,0.5,0.5,2,0,0.3,24.3
2,2015-11-23 01:09:48,2015-11-23 01:20:31,5,2.44,-73.997146606445312,40.720565795898437,1,N,-74.003753662109375,40.742008209228516,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-11-23 01:09:49,2015-11-23 01:19:36,1,2.59,-73.971649169921875,40.787193298339844,1,N,-73.969497680664063,40.758720397949219,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2015-11-23 01:09:50,2015-11-23 01:17:58,1,3.10,-73.978370666503906,40.783008575439453,1,N,-73.951622009277344,40.822010040283203,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-11-23 01:09:50,2015-11-23 01:16:47,1,2.30,-74.000312805175781,40.732292175292969,1,N,-73.973587036132812,40.750301361083984,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2015-11-23 01:09:50,2015-11-23 01:13:11,2,.50,-73.991790771484375,40.726997375488281,1,N,-73.999160766601563,40.730049133300781,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2015-11-23 01:09:50,2015-11-23 01:17:42,2,1.99,-73.964614868164062,40.796905517578125,1,N,-73.944549560546875,40.808921813964844,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-11-23 01:09:51,2015-11-23 01:17:20,1,2.20,-73.976310729980469,40.785709381103516,1,N,-73.952888488769531,40.805065155029297,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-11-23 01:09:51,2015-11-23 01:16:02,1,1.59,-73.978424072265625,40.754039764404297,1,N,-74.002342224121094,40.755485534667969,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-11-23 01:09:51,2015-11-23 01:19:55,4,1.55,-73.980400085449219,40.76470947265625,1,N,-73.980033874511719,40.783603668212891,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2015-11-23 01:09:52,2015-11-23 01:19:49,1,3.40,-73.989013671875,40.760295867919922,1,N,-73.94793701171875,40.782848358154297,1,11.5,0.5,0.5,3.2,0,0.3,16
2,2015-11-23 01:09:55,2015-11-23 01:48:47,5,11.65,-73.917648315429688,40.758380889892578,1,N,-73.994873046875,40.750179290771484,2,36.5,0.5,0.5,0,0,0.3,37.8
1,2015-11-23 01:09:56,2015-11-23 01:23:45,1,7.40,-73.961875915527344,40.760398864746094,1,N,-73.936874389648437,40.845245361328125,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2015-11-23 01:09:56,2015-11-23 01:24:38,1,4.20,-73.954483032226563,40.774082183837891,1,N,-73.998847961425781,40.732276916503906,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2015-11-23 01:09:56,2015-11-23 01:17:15,1,1.70,-74.006401062011719,40.743843078613281,1,N,-73.984947204589844,40.745323181152344,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2015-11-23 01:09:56,2015-11-23 01:23:43,1,3.81,-73.991790771484375,40.729381561279297,1,N,-73.944229125976563,40.713443756103516,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2015-11-23 01:09:58,2015-11-23 01:37:10,1,8.20,-73.988739013671875,40.722236633300781,1,N,-73.892936706542969,40.750007629394531,1,26,0.5,0.5,4,0,0.3,31.3
2,2015-11-23 01:09:58,2015-11-23 01:29:18,1,3.82,-74.00347900390625,40.751628875732422,1,N,-73.95684814453125,40.744800567626953,1,15.5,0.5,0.5,1.5,5.54,0.3,23.84
2,2015-11-23 01:09:58,2015-11-23 01:17:56,1,1.71,-73.97174072265625,40.763111114501953,1,N,-73.981590270996094,40.773578643798828,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 01:09:59,2015-11-23 01:14:20,1,1.30,-73.988723754882813,40.748664855957031,1,N,-74.00067138671875,40.737098693847656,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2015-11-23 01:09:59,2015-11-23 01:14:27,1,1.27,-73.982307434082031,40.757884979248047,1,N,-73.979621887207031,40.744613647460938,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-11-23 01:10:00,2015-11-23 01:26:25,1,4.90,-73.983848571777344,40.760349273681641,1,N,-74.01422119140625,40.708000183105469,1,17,0.5,0.5,4.55,0,0.3,22.85
2,2015-11-23 01:10:00,2015-11-23 01:17:48,5,2.05,-73.992324829101563,40.737991333007813,1,N,-73.982795715332031,40.761875152587891,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2015-11-23 01:10:01,2015-11-23 01:35:29,1,10.10,-74.004348754882813,40.737991333007813,1,N,-73.967689514160156,40.631832122802734,1,31,0.5,0.5,6.45,0,0.3,38.75
2,2015-11-23 01:10:01,2015-11-23 01:13:44,5,.67,-73.982688903808594,40.731269836425781,1,N,-73.993659973144531,40.735820770263672,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2015-11-23 01:10:02,2015-11-23 01:14:19,1,.50,-73.983489990234375,40.747085571289063,1,N,-73.990501403808594,40.751110076904297,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2015-11-23 01:10:02,2015-11-23 01:11:04,6,.17,-73.890830993652344,40.7464599609375,1,N,-73.896888732910156,40.750171661376953,2,3,0.5,0.5,0,0,0.3,4.3
2,2015-11-23 01:10:03,2015-11-23 01:18:49,1,2.12,-74.011764526367188,40.708522796630859,1,N,-74.009117126464844,40.710304260253906,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-11-23 01:10:06,2015-11-23 01:15:46,1,1.60,-73.98785400390625,40.764652252197266,1,N,-73.9796142578125,40.780422210693359,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-11-23 01:10:06,2015-11-23 01:26:35,5,4.93,-73.995208740234375,40.72149658203125,1,N,-73.923355102539063,40.68487548828125,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2015-11-23 01:10:06,2015-11-23 01:11:43,1,.48,-73.98870849609375,40.736461639404297,1,N,-73.992324829101563,40.730587005615234,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2015-11-23 01:10:07,2015-11-23 01:14:27,1,1.10,-73.976692199707031,40.755352020263672,1,N,-73.979164123535156,40.743015289306641,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2015-11-23 01:10:08,2015-11-23 01:21:47,3,3.50,-73.981925964355469,40.768600463867188,1,N,-74.004486083984375,40.725490570068359,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,2015-11-23 01:10:08,2015-11-23 01:11:59,1,.55,-73.98583984375,40.7564697265625,1,N,-73.991416931152344,40.749698638916016,2,4,0.5,0.5,0,0,0.3,5.3
2,2015-11-23 01:10:10,2015-11-23 01:25:46,1,4.07,-73.947921752929687,40.776271820068359,1,N,-73.988090515136719,40.750804901123047,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-11-23 01:10:10,2015-11-23 01:17:29,3,1.29,-73.989166259765625,40.758838653564453,1,N,-73.972999572753906,40.764148712158203,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-11-23 01:10:10,2015-11-23 01:17:42,1,1.81,-74.004119873046875,40.751800537109375,1,N,-73.982566833496094,40.762378692626953,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-11-23 01:10:11,2015-11-23 01:16:38,5,1.98,-73.986648559570313,40.721485137939453,1,N,-74.000473022460938,40.738937377929688,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2015-11-23 01:10:13,2015-11-23 01:27:11,1,5.90,-73.980369567871094,40.738121032714844,1,N,-73.959190368652344,40.669063568115234,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2015-11-23 01:10:16,2015-11-23 01:15:17,2,1.60,-74.001335144042969,40.731082916259766,1,N,-73.991310119628906,40.749423980712891,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-11-23 01:10:17,2015-11-23 01:41:16,1,8.96,-73.985153198242188,40.766109466552734,1,N,-73.923088073730469,40.694381713867187,1,29.5,0.5,0.5,7.7,0,0.3,38.5
2,2015-11-23 01:10:18,2015-11-23 01:20:03,6,2.44,-73.983543395996094,40.725849151611328,1,N,-73.991798400878906,40.749610900878906,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-11-23 01:10:19,2015-11-23 01:28:00,1,6.41,-73.967613220214844,40.801280975341797,1,N,-74.004203796386719,40.731281280517578,1,21,0.5,0.5,4.46,0,0.3,26.76
2,2015-11-23 01:10:20,2015-11-23 01:39:23,1,17.18,-73.782341003417969,40.644569396972656,2,N,-73.972328186035156,40.755859375,1,52,0,0.5,10.56,0,0.3,63.36
1,2015-11-23 01:10:24,2015-11-23 01:20:50,1,3.30,-73.988349914550781,40.745021820068359,1,N,-74.007209777832031,40.705379486083984,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2015-11-23 01:10:24,2015-11-23 01:30:37,2,6.13,-73.9869384765625,40.720951080322266,1,N,-73.901153564453125,40.70050048828125,2,21,0.5,0.5,0,0,0.3,22.3
2,2015-11-23 01:10:26,2015-11-23 01:30:55,3,5.78,-73.957298278808594,40.811878204345703,1,N,-73.979400634765625,40.744548797607422,1,19.5,0.5,0.5,0,0,0.3,20.8
2,2015-11-23 01:10:27,2015-11-23 01:22:34,1,4.23,-73.986549377441406,40.759231567382812,1,N,-73.941993713378906,40.798763275146484,2,14,0.5,0.5,0,0,0.3,15.3
2,2015-11-23 01:10:27,2015-11-23 01:15:14,2,.98,-74.002822875976563,40.734458923339844,1,N,-73.985946655273438,40.72943115234375,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-11-23 01:10:28,2015-11-23 01:22:51,1,3.30,-74.001602172851562,40.719318389892578,1,N,-73.9920654296875,40.758979797363281,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-11-23 01:10:29,2015-11-23 01:24:26,1,3.87,-73.997283935546875,40.756725311279297,1,N,-74.006889343261719,40.708385467529297,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2015-11-23 01:10:30,2015-11-23 01:12:11,1,.30,-73.997444152832031,40.722404479980469,1,N,-73.993034362792969,40.722511291503906,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-11-23 01:10:31,2015-11-23 01:22:09,1,3.80,-74.013671875,40.714138031005859,1,N,-73.986045837402344,40.752166748046875,1,13,0.5,0.5,1,0,0.3,15.3
1,2015-11-23 01:10:31,2015-11-23 01:14:05,1,.80,-73.984832763671875,40.763847351074219,1,N,-73.9906005859375,40.754608154296875,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-11-23 01:10:32,2015-11-23 01:22:53,1,2.10,-73.90875244140625,40.760951995849609,1,N,-73.923652648925781,40.737358093261719,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2015-11-23 01:10:32,2015-11-23 01:15:18,1,.88,-73.989189147949219,40.732440948486328,1,N,-73.999183654785156,40.731605529785156,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2015-11-23 01:10:33,2015-11-23 01:19:40,1,2.80,-73.98541259765625,40.757675170898437,1,N,-74.004119873046875,40.720878601074219,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2015-11-23 01:10:33,2015-11-23 01:15:22,5,2.41,-73.976356506347656,40.748050689697266,1,N,-73.954521179199219,40.777889251708984,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2015-11-23 01:10:35,2015-11-23 01:12:48,1,.24,-73.989982604980469,40.729545593261719,1,N,-73.992637634277344,40.730388641357422,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-11-23 01:10:37,2015-11-23 01:27:51,1,6.40,-73.98004150390625,40.760360717773438,1,N,-73.922187805175781,40.831939697265625,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2015-11-23 01:10:38,2015-11-23 01:27:01,1,6.07,-74.0035400390625,40.751655578613281,1,N,-73.944671630859375,40.821338653564453,1,18,0.5,0.5,5.79,0,0.3,25.09
1,2015-11-23 01:10:39,2015-11-23 01:27:12,1,4.60,-73.991592407226562,40.719520568847656,1,N,-73.914749145507813,40.702812194824219,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2015-11-23 01:10:39,2015-11-23 01:36:57,1,8.10,-73.993194580078125,40.720188140869141,1,N,-73.902938842773438,40.772113800048828,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,2015-11-23 01:10:39,2015-11-23 01:26:58,1,7.11,-73.952293395996094,40.768741607666016,1,N,-73.93572998046875,40.856918334960938,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2015-11-23 01:10:40,2015-11-23 01:20:46,2,1.24,-74.003791809082031,40.738418579101563,1,N,-74.000801086425781,40.725990295410156,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-11-23 01:10:44,2015-11-23 01:43:24,1,22.40,-73.782073974609375,40.644611358642578,1,N,-73.852317810058594,40.842395782470703,2,60,0.5,0.5,0,5.54,0.3,66.84
1,2015-11-23 01:10:44,2015-11-23 01:31:14,1,6.80,-74.003852844238281,40.73760986328125,1,N,-73.931488037109375,40.797748565673828,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2015-11-23 01:10:45,2015-11-23 01:20:29,1,3.20,-73.982917785644531,40.739044189453125,1,N,-73.953025817871094,40.776065826416016,2,11,0.5,0.5,0,0,0.3,12.3
2,2015-11-23 01:10:45,2015-11-23 01:31:17,2,7.86,-74.006057739257813,40.735569000244141,1,N,-73.944236755371094,40.81304931640625,1,24.5,0.5,0.5,5.16,0,0.3,30.96
2,2015-11-23 01:10:45,2015-11-23 01:36:32,5,15.67,-73.78216552734375,40.644611358642578,1,N,-73.953483581542969,40.574638366699219,2,44,0.5,0.5,0,0,0.3,45.3
1,2015-11-23 01:10:46,2015-11-23 01:28:01,1,5.40,-73.982894897460938,40.758266448974609,1,N,-73.958465576171875,40.710224151611328,1,18,0.5,0.5,4.8,0,0.3,24.1
2,2015-11-23 01:10:46,2015-11-23 01:21:34,1,3.10,-74.003028869628906,40.733600616455078,1,N,-73.986572265625,40.768291473388672,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2015-11-23 01:10:47,2015-11-23 01:13:43,1,.78,-73.980491638183594,40.730579376220703,1,N,-73.993438720703125,40.735980987548828,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2015-11-23 01:10:48,2015-11-23 01:30:41,1,6.40,-73.947303771972656,40.790760040283203,1,N,-73.900856018066406,40.745880126953125,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2015-11-23 01:10:48,2015-11-23 01:24:32,6,4.73,-73.981529235839844,40.757408142089844,1,N,-73.9114990234375,40.761489868164062,1,15.5,0.5,0.5,2,0,0.3,18.8
1,2015-11-23 01:10:49,2015-11-23 01:17:37,1,2.30,-73.975608825683594,40.753810882568359,1,N,-73.950126647949219,40.772285461425781,1,8.5,0.5,0.5,4,0,0.3,13.8
1,2015-11-23 01:10:50,2015-11-23 01:31:28,1,5.80,-73.982658386230469,40.727317810058594,1,N,-73.927162170410156,40.683689117431641,2,20,0.5,0.5,0,0,0.3,21.3
2,2015-11-23 01:10:51,2015-11-23 01:14:56,1,.89,-73.884292602539063,40.747661590576172,1,N,-73.870826721191406,40.742378234863281,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2015-11-23 01:10:52,2015-11-23 01:30:03,1,8.30,-74.005821228027344,40.736400604248047,1,N,-73.92596435546875,40.806270599365234,1,25,0.5,0.5,6.55,0,0.3,32.85
1,2015-11-23 01:10:52,2015-11-23 01:21:11,1,2.80,-73.982582092285156,40.763011932373047,1,N,-73.948867797851562,40.777328491210938,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2015-11-23 01:10:52,2015-11-23 01:30:54,1,5.83,-73.986152648925781,40.756309509277344,1,N,-73.91900634765625,40.758888244628906,1,20,0.5,0.5,4.26,0,0.3,25.56
1,2015-11-23 01:10:54,2015-11-23 01:25:01,4,3.70,-73.998008728027344,40.714427947998047,1,N,-73.957611083984375,40.722389221191406,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2015-11-23 01:10:54,2015-11-23 01:15:55,2,1.74,-73.988471984863281,40.718479156494141,1,N,-73.959770202636719,40.710781097412109,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2015-11-23 01:10:54,2015-11-23 01:13:23,1,1.18,-73.993690490722656,40.757118225097656,1,N,-74.004737854003906,40.741718292236328,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-11-23 01:10:55,2015-11-23 01:11:50,1,.20,-73.986869812011719,40.733444213867188,1,N,-73.984878540039063,40.736358642578125,2,3,0.5,0.5,0,0,0.3,4.3
2,2015-11-23 01:10:58,2015-11-23 01:35:05,5,17.52,-73.790191650390625,40.646678924560547,2,N,-73.998222351074219,40.743621826171875,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2015-11-23 01:11:00,2015-11-23 01:18:34,6,1.98,-73.981315612792969,40.774261474609375,1,N,-73.991493225097656,40.7515869140625,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-11-23 01:11:01,2015-11-23 01:30:34,3,5.70,-73.979721069335938,40.760524749755859,1,N,-73.887138366699219,40.747440338134766,2,20,0.5,0.5,0,0,0.3,21.3
1,2015-11-23 01:11:01,2015-11-23 01:21:24,1,4.60,-73.88177490234375,40.728988647460938,1,N,-73.819427490234375,40.750991821289063,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2015-11-23 01:11:01,2015-11-23 01:15:33,1,.60,-74.013236999511719,40.703605651855469,1,N,-74.016624450683594,40.708171844482422,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-11-23 01:11:01,2015-11-23 01:18:41,1,.86,-73.998062133789063,40.714561462402344,1,N,-73.989288330078125,40.719940185546875,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-11-23 01:11:03,2015-11-23 01:12:49,1,.70,-73.953254699707031,40.771419525146484,1,N,-73.946311950683594,40.781162261962891,1,4,0.5,0.5,1.05,0,0.3,6.35
